storm_id,date,latitude,longitude,wind_speed,ne,se,sw,nw
Iris-1995,1995-09-01T10:00:00Z,25.6,-59,34,125,125,125,125
Iris-1995,1995-09-01T10:00:00Z,25.6,-59,50,75,75,75,75
Iris-1995,1995-09-01T10:00:00Z,25.6,-59,64,30,30,30,30
Iris-1995,1995-09-01T16:00:00Z,25.7,-59.7,34,125,125,125,125
Iris-1995,1995-09-01T16:00:00Z,25.7,-59.7,50,75,75,75,75
Iris-1995,1995-09-01T16:00:00Z,25.7,-59.7,64,30,30,30,30
Iris-1995,1995-09-01T22:00:00Z,26,-60.2,34,125,125,125,125
Iris-1995,1995-09-01T22:00:00Z,26,-60.2,50,75,75,75,75
Iris-1995,1995-09-01T22:00:00Z,26,-60.2,64,30,30,30,30
Iris-1995,1995-09-02T04:00:00Z,26.6,-60.2,34,125,125,125,125
Iris-1995,1995-09-02T04:00:00Z,26.6,-60.2,50,75,75,75,75
Iris-1995,1995-09-02T04:00:00Z,26.6,-60.2,64,30,30,30,30
Iris-1995,1995-09-02T10:00:00Z,27.8,-59.9,34,125,175,125,125
Iris-1995,1995-09-02T10:00:00Z,27.8,-59.9,50,75,75,75,75
Iris-1995,1995-09-02T10:00:00Z,27.8,-59.9,64,30,30,30,30
Iris-1995,1995-09-02T16:00:00Z,29.1,-59.7,34,50,125,125,50
Iris-1995,1995-09-02T16:00:00Z,29.1,-59.7,50,0,60,60,0
Iris-1995,1995-09-02T16:00:00Z,29.1,-59.7,64,0,30,30,0
Iris-1995,1995-09-02T22:00:00Z,31.3,-59,34,50,125,125,50
Iris-1995,1995-09-02T22:00:00Z,31.3,-59,50,0,60,60,0
Iris-1995,1995-09-02T22:00:00Z,31.3,-59,64,0,30,30,0
Iris-1995,1995-09-03T04:00:00Z,34.2,-58.6,34,50,125,125,50
Iris-1995,1995-09-03T04:00:00Z,34.2,-58.6,50,0,60,60,0
Iris-1995,1995-09-03T04:00:00Z,34.2,-58.6,64,0,30,30,0
Iris-1995,1995-09-03T10:00:00Z,36.9,-57.5,34,125,150,125,50
Iris-1995,1995-09-03T10:00:00Z,36.9,-57.5,50,60,60,60,30
Iris-1995,1995-09-03T10:00:00Z,36.9,-57.5,64,30,30,30,20
Iris-1995,1995-09-03T16:00:00Z,39.2,-55.5,34,125,150,125,50
Iris-1995,1995-09-03T16:00:00Z,39.2,-55.5,50,60,60,60,30
Iris-1995,1995-09-03T16:00:00Z,39.2,-55.5,64,30,30,30,20
Iris-1995,1995-09-03T22:00:00Z,41,-52.3,34,125,150,125,50
Iris-1995,1995-09-03T22:00:00Z,41,-52.3,50,40,60,40,30
Iris-1995,1995-09-03T22:00:00Z,41,-52.3,64,30,30,30,0
Iris-1995,1995-09-04T04:00:00Z,43.1,-49.4,34,125,150,125,50
Iris-1995,1995-09-04T04:00:00Z,43.1,-49.4,50,30,50,30,0
Iris-1995,1995-09-04T04:00:00Z,43.1,-49.4,64,0,0,0,0
Iris-1995,1995-09-04T10:00:00Z,45,-46,34,125,150,125,50
Iris-1995,1995-09-04T10:00:00Z,45,-46,50,30,50,30,0
Iris-1995,1995-09-04T10:00:00Z,45,-46,64,0,0,0,0
Iris-1995,1995-09-04T16:00:00Z,47.1,-42,34,NA,NA,NA,NA
Iris-1995,1995-09-04T16:00:00Z,47.1,-42,50,NA,NA,NA,NA
Iris-1995,1995-09-04T16:00:00Z,47.1,-42,64,0,0,0,0
Iris-1995,1995-09-04T22:00:00Z,48.7,-35.7,34,NA,NA,NA,NA
Iris-1995,1995-09-04T22:00:00Z,48.7,-35.7,50,NA,NA,NA,NA
Iris-1995,1995-09-04T22:00:00Z,48.7,-35.7,64,0,0,0,0
Iris-1995,1995-09-05T04:00:00Z,48.9,-28.1,34,NA,NA,NA,NA
Iris-1995,1995-09-05T04:00:00Z,48.9,-28.1,50,NA,NA,NA,NA
Iris-1995,1995-09-05T04:00:00Z,48.9,-28.1,64,0,0,0,0
Iris-1995,1995-09-05T10:00:00Z,48.6,-25,34,NA,NA,NA,NA
Iris-1995,1995-09-05T10:00:00Z,48.6,-25,50,NA,NA,NA,NA
Iris-1995,1995-09-05T10:00:00Z,48.6,-25,64,0,0,0,0
Iris-1995,1995-09-05T16:00:00Z,48.5,-21.5,34,NA,NA,NA,NA
Iris-1995,1995-09-05T16:00:00Z,48.5,-21.5,50,NA,NA,NA,NA
Iris-1995,1995-09-05T16:00:00Z,48.5,-21.5,64,0,0,0,0
Iris-1995,1995-09-05T22:00:00Z,48.3,-18,34,NA,NA,NA,NA
Iris-1995,1995-09-05T22:00:00Z,48.3,-18,50,NA,NA,NA,NA
Iris-1995,1995-09-05T22:00:00Z,48.3,-18,64,0,0,0,0
Iris-1995,1995-09-06T04:00:00Z,48,-14.2,34,NA,NA,NA,NA
Iris-1995,1995-09-06T04:00:00Z,48,-14.2,50,NA,NA,NA,NA
Iris-1995,1995-09-06T04:00:00Z,48,-14.2,64,0,0,0,0
Iris-1995,1995-09-06T10:00:00Z,48,-12.6,34,NA,NA,NA,NA
Iris-1995,1995-09-06T10:00:00Z,48,-12.6,50,NA,NA,NA,NA
Iris-1995,1995-09-06T10:00:00Z,48,-12.6,64,0,0,0,0
Iris-1995,1995-09-06T16:00:00Z,48.2,-11.1,34,NA,NA,NA,NA
Iris-1995,1995-09-06T16:00:00Z,48.2,-11.1,50,NA,NA,NA,NA
Iris-1995,1995-09-06T16:00:00Z,48.2,-11.1,64,NA,NA,NA,NA
Iris-1995,1995-09-06T22:00:00Z,48.4,-8.7,34,NA,NA,NA,NA
Iris-1995,1995-09-06T22:00:00Z,48.4,-8.7,50,NA,NA,NA,NA
Iris-1995,1995-09-06T22:00:00Z,48.4,-8.7,64,NA,NA,NA,NA
Iris-1995,1995-09-07T04:00:00Z,48.9,-6.9,34,NA,NA,NA,NA
Iris-1995,1995-09-07T04:00:00Z,48.9,-6.9,50,NA,NA,NA,NA
Iris-1995,1995-09-07T04:00:00Z,48.9,-6.9,64,NA,NA,NA,NA
Iris-1995,1995-09-07T10:00:00Z,49.3,-4.4,34,NA,NA,NA,NA
Iris-1995,1995-09-07T10:00:00Z,49.3,-4.4,50,NA,NA,NA,NA
Iris-1995,1995-09-07T10:00:00Z,49.3,-4.4,64,0,0,0,0
Jerry-1995,1995-08-22T16:00:00Z,23.7,-78.7,34,0,0,0,0
Jerry-1995,1995-08-22T16:00:00Z,23.7,-78.7,50,0,0,0,0
Jerry-1995,1995-08-22T16:00:00Z,23.7,-78.7,64,0,0,0,0
Jerry-1995,1995-08-22T22:00:00Z,24.2,-78.9,34,0,0,0,0
Jerry-1995,1995-08-22T22:00:00Z,24.2,-78.9,50,0,0,0,0
Jerry-1995,1995-08-22T22:00:00Z,24.2,-78.9,64,0,0,0,0
Jerry-1995,1995-08-23T04:00:00Z,25.2,-79.2,34,0,0,0,0
Jerry-1995,1995-08-23T04:00:00Z,25.2,-79.2,50,0,0,0,0
Jerry-1995,1995-08-23T04:00:00Z,25.2,-79.2,64,0,0,0,0
Jerry-1995,1995-08-23T10:00:00Z,26.4,-79.7,34,NA,NA,NA,NA
Jerry-1995,1995-08-23T10:00:00Z,26.4,-79.7,50,0,0,0,0
Jerry-1995,1995-08-23T10:00:00Z,26.4,-79.7,64,0,0,0,0
Jerry-1995,1995-08-23T16:00:00Z,27,-80.2,34,100,100,0,0
Jerry-1995,1995-08-23T16:00:00Z,27,-80.2,50,0,0,0,0
Jerry-1995,1995-08-23T16:00:00Z,27,-80.2,64,0,0,0,0
Jerry-1995,1995-08-23T22:00:00Z,27.3,-80.5,34,NA,NA,NA,NA
Jerry-1995,1995-08-23T22:00:00Z,27.3,-80.5,50,0,0,0,0
Jerry-1995,1995-08-23T22:00:00Z,27.3,-80.5,64,0,0,0,0
Jerry-1995,1995-08-24T04:00:00Z,27.7,-81.1,34,NA,NA,NA,NA
Jerry-1995,1995-08-24T04:00:00Z,27.7,-81.1,50,0,0,0,0
Jerry-1995,1995-08-24T04:00:00Z,27.7,-81.1,64,0,0,0,0
Jerry-1995,1995-08-24T10:00:00Z,28.4,-81.8,34,NA,NA,NA,NA
Jerry-1995,1995-08-24T10:00:00Z,28.4,-81.8,50,0,0,0,0
Jerry-1995,1995-08-24T10:00:00Z,28.4,-81.8,64,0,0,0,0
Jerry-1995,1995-08-24T16:00:00Z,28.8,-82.6,34,0,0,0,0
Jerry-1995,1995-08-24T16:00:00Z,28.8,-82.6,50,0,0,0,0
Jerry-1995,1995-08-24T16:00:00Z,28.8,-82.6,64,0,0,0,0
Jerry-1995,1995-08-24T22:00:00Z,29,-82.9,34,0,0,0,0
Jerry-1995,1995-08-24T22:00:00Z,29,-82.9,50,0,0,0,0
Jerry-1995,1995-08-24T22:00:00Z,29,-82.9,64,0,0,0,0
Jerry-1995,1995-08-25T04:00:00Z,29.2,-83.3,34,0,0,0,0
Jerry-1995,1995-08-25T04:00:00Z,29.2,-83.3,50,0,0,0,0
Jerry-1995,1995-08-25T04:00:00Z,29.2,-83.3,64,0,0,0,0
Jerry-1995,1995-08-25T10:00:00Z,29.8,-83.3,34,0,0,0,0
Jerry-1995,1995-08-25T10:00:00Z,29.8,-83.3,50,0,0,0,0
Jerry-1995,1995-08-25T10:00:00Z,29.8,-83.3,64,0,0,0,0
Jerry-1995,1995-08-25T16:00:00Z,30.4,-83.2,34,0,0,0,0
Jerry-1995,1995-08-25T16:00:00Z,30.4,-83.2,50,0,0,0,0
Jerry-1995,1995-08-25T16:00:00Z,30.4,-83.2,64,0,0,0,0
Jerry-1995,1995-08-25T22:00:00Z,30.7,-83.4,34,0,0,0,0
Jerry-1995,1995-08-25T22:00:00Z,30.7,-83.4,50,0,0,0,0
Jerry-1995,1995-08-25T22:00:00Z,30.7,-83.4,64,0,0,0,0
Jerry-1995,1995-08-26T04:00:00Z,31.3,-83.7,34,0,0,0,0
Jerry-1995,1995-08-26T04:00:00Z,31.3,-83.7,50,0,0,0,0
Jerry-1995,1995-08-26T04:00:00Z,31.3,-83.7,64,0,0,0,0
Jerry-1995,1995-08-26T10:00:00Z,31.8,-83.9,34,0,0,0,0
Jerry-1995,1995-08-26T10:00:00Z,31.8,-83.9,50,0,0,0,0
Jerry-1995,1995-08-26T10:00:00Z,31.8,-83.9,64,0,0,0,0
Jerry-1995,1995-08-26T16:00:00Z,32.4,-84,34,0,0,0,0
Jerry-1995,1995-08-26T16:00:00Z,32.4,-84,50,0,0,0,0
Jerry-1995,1995-08-26T16:00:00Z,32.4,-84,64,0,0,0,0
Jerry-1995,1995-08-26T22:00:00Z,33,-84,34,0,0,0,0
Jerry-1995,1995-08-26T22:00:00Z,33,-84,50,0,0,0,0
Jerry-1995,1995-08-26T22:00:00Z,33,-84,64,0,0,0,0
Jerry-1995,1995-08-27T04:00:00Z,33.5,-83.9,34,0,0,0,0
Jerry-1995,1995-08-27T04:00:00Z,33.5,-83.9,50,0,0,0,0
Jerry-1995,1995-08-27T04:00:00Z,33.5,-83.9,64,0,0,0,0
Jerry-1995,1995-08-27T10:00:00Z,33.8,-83.6,34,0,0,0,0
Jerry-1995,1995-08-27T10:00:00Z,33.8,-83.6,50,0,0,0,0
Jerry-1995,1995-08-27T10:00:00Z,33.8,-83.6,64,0,0,0,0
Jerry-1995,1995-08-27T16:00:00Z,33.9,-83,34,0,0,0,0
Jerry-1995,1995-08-27T16:00:00Z,33.9,-83,50,0,0,0,0
Jerry-1995,1995-08-27T16:00:00Z,33.9,-83,64,0,0,0,0
Jerry-1995,1995-08-27T22:00:00Z,33.8,-82.4,34,0,0,0,0
Jerry-1995,1995-08-27T22:00:00Z,33.8,-82.4,50,0,0,0,0
Jerry-1995,1995-08-27T22:00:00Z,33.8,-82.4,64,0,0,0,0
Karen-1995,1995-08-26T10:00:00Z,15.4,-32.7,34,0,0,0,0
Karen-1995,1995-08-26T10:00:00Z,15.4,-32.7,50,0,0,0,0
Karen-1995,1995-08-26T10:00:00Z,15.4,-32.7,64,0,0,0,0
Karen-1995,1995-08-26T16:00:00Z,15.5,-34,34,0,0,0,0
Karen-1995,1995-08-26T16:00:00Z,15.5,-34,50,0,0,0,0
Karen-1995,1995-08-26T16:00:00Z,15.5,-34,64,0,0,0,0
Karen-1995,1995-08-26T22:00:00Z,15.6,-35.4,34,0,0,0,0
Karen-1995,1995-08-26T22:00:00Z,15.6,-35.4,50,0,0,0,0
Karen-1995,1995-08-26T22:00:00Z,15.6,-35.4,64,0,0,0,0
Karen-1995,1995-08-27T04:00:00Z,15.8,-36.7,34,0,0,0,0
Karen-1995,1995-08-27T04:00:00Z,15.8,-36.7,50,0,0,0,0
Karen-1995,1995-08-27T04:00:00Z,15.8,-36.7,64,0,0,0,0
Karen-1995,1995-08-27T10:00:00Z,16.1,-38,34,0,0,0,0
Karen-1995,1995-08-27T10:00:00Z,16.1,-38,50,0,0,0,0
Karen-1995,1995-08-27T10:00:00Z,16.1,-38,64,0,0,0,0
Karen-1995,1995-08-27T16:00:00Z,16.3,-39.3,34,0,0,0,0
Karen-1995,1995-08-27T16:00:00Z,16.3,-39.3,50,0,0,0,0
Karen-1995,1995-08-27T16:00:00Z,16.3,-39.3,64,0,0,0,0
Karen-1995,1995-08-27T22:00:00Z,16.5,-40.4,34,0,0,0,0
Karen-1995,1995-08-27T22:00:00Z,16.5,-40.4,50,0,0,0,0
Karen-1995,1995-08-27T22:00:00Z,16.5,-40.4,64,0,0,0,0
Karen-1995,1995-08-28T04:00:00Z,16.6,-41.5,34,NA,NA,NA,NA
Karen-1995,1995-08-28T04:00:00Z,16.6,-41.5,50,0,0,0,0
Karen-1995,1995-08-28T04:00:00Z,16.6,-41.5,64,0,0,0,0
Karen-1995,1995-08-28T10:00:00Z,16.9,-42.6,34,30,30,30,30
Karen-1995,1995-08-28T10:00:00Z,16.9,-42.6,50,0,0,0,0
Karen-1995,1995-08-28T10:00:00Z,16.9,-42.6,64,0,0,0,0
Karen-1995,1995-08-28T16:00:00Z,17.4,-43.6,34,50,50,50,50
Karen-1995,1995-08-28T16:00:00Z,17.4,-43.6,50,0,0,0,0
Karen-1995,1995-08-28T16:00:00Z,17.4,-43.6,64,0,0,0,0
Karen-1995,1995-08-28T22:00:00Z,17.7,-44.6,34,75,75,75,75
Karen-1995,1995-08-28T22:00:00Z,17.7,-44.6,50,0,0,0,0
Karen-1995,1995-08-28T22:00:00Z,17.7,-44.6,64,0,0,0,0
Karen-1995,1995-08-29T04:00:00Z,17.8,-45.5,34,75,75,75,75
Karen-1995,1995-08-29T04:00:00Z,17.8,-45.5,50,0,0,0,0
Karen-1995,1995-08-29T04:00:00Z,17.8,-45.5,64,0,0,0,0
Karen-1995,1995-08-29T10:00:00Z,18.1,-46.4,34,75,75,75,75
Karen-1995,1995-08-29T10:00:00Z,18.1,-46.4,50,0,0,0,0
Karen-1995,1995-08-29T10:00:00Z,18.1,-46.4,64,0,0,0,0
Karen-1995,1995-08-29T16:00:00Z,18.5,-47.3,34,75,75,75,75
Karen-1995,1995-08-29T16:00:00Z,18.5,-47.3,50,0,0,0,0
Karen-1995,1995-08-29T16:00:00Z,18.5,-47.3,64,0,0,0,0
Karen-1995,1995-08-29T22:00:00Z,19,-48.2,34,75,75,75,75
Karen-1995,1995-08-29T22:00:00Z,19,-48.2,50,0,0,0,0
Karen-1995,1995-08-29T22:00:00Z,19,-48.2,64,0,0,0,0
Karen-1995,1995-08-30T04:00:00Z,19.2,-49.1,34,75,75,75,75
Karen-1995,1995-08-30T04:00:00Z,19.2,-49.1,50,0,0,0,0
Karen-1995,1995-08-30T04:00:00Z,19.2,-49.1,64,0,0,0,0
Karen-1995,1995-08-30T10:00:00Z,19.4,-49.9,34,75,75,75,75
Karen-1995,1995-08-30T10:00:00Z,19.4,-49.9,50,0,0,0,0
Karen-1995,1995-08-30T10:00:00Z,19.4,-49.9,64,0,0,0,0
Karen-1995,1995-08-30T16:00:00Z,19.6,-50.6,34,75,75,75,75
Karen-1995,1995-08-30T16:00:00Z,19.6,-50.6,50,0,0,0,0
Karen-1995,1995-08-30T16:00:00Z,19.6,-50.6,64,0,0,0,0
Karen-1995,1995-08-30T22:00:00Z,20,-51.1,34,75,75,75,75
Karen-1995,1995-08-30T22:00:00Z,20,-51.1,50,0,0,0,0
Karen-1995,1995-08-30T22:00:00Z,20,-51.1,64,0,0,0,0
Karen-1995,1995-08-31T04:00:00Z,20.3,-51.6,34,75,75,75,75
Karen-1995,1995-08-31T04:00:00Z,20.3,-51.6,50,0,0,0,0
Karen-1995,1995-08-31T04:00:00Z,20.3,-51.6,64,0,0,0,0
Karen-1995,1995-08-31T10:00:00Z,20.4,-51.9,34,75,75,75,75
Karen-1995,1995-08-31T10:00:00Z,20.4,-51.9,50,0,0,0,0
Karen-1995,1995-08-31T10:00:00Z,20.4,-51.9,64,0,0,0,0
Karen-1995,1995-08-31T16:00:00Z,20.8,-52.1,34,75,75,75,75
Karen-1995,1995-08-31T16:00:00Z,20.8,-52.1,50,0,0,0,0
Karen-1995,1995-08-31T16:00:00Z,20.8,-52.1,64,0,0,0,0
Karen-1995,1995-08-31T22:00:00Z,21.6,-52.3,34,75,75,75,75
Karen-1995,1995-08-31T22:00:00Z,21.6,-52.3,50,0,0,0,0
Karen-1995,1995-08-31T22:00:00Z,21.6,-52.3,64,0,0,0,0
Karen-1995,1995-09-01T04:00:00Z,22.9,-52.7,34,75,75,100,75
Karen-1995,1995-09-01T04:00:00Z,22.9,-52.7,50,0,0,0,0
Karen-1995,1995-09-01T04:00:00Z,22.9,-52.7,64,0,0,0,0
Karen-1995,1995-09-01T10:00:00Z,24.6,-53.3,34,75,75,100,75
Karen-1995,1995-09-01T10:00:00Z,24.6,-53.3,50,0,0,0,0
Karen-1995,1995-09-01T10:00:00Z,24.6,-53.3,64,0,0,0,0
Karen-1995,1995-09-01T16:00:00Z,26.6,-54.3,34,75,75,100,75
Karen-1995,1995-09-01T16:00:00Z,26.6,-54.3,50,0,0,0,0
Karen-1995,1995-09-01T16:00:00Z,26.6,-54.3,64,0,0,0,0
Karen-1995,1995-09-01T22:00:00Z,28.4,-55.6,34,75,75,100,75
Karen-1995,1995-09-01T22:00:00Z,28.4,-55.6,50,0,0,0,0
Karen-1995,1995-09-01T22:00:00Z,28.4,-55.6,64,0,0,0,0
Karen-1995,1995-09-02T04:00:00Z,29.9,-57.1,34,75,75,75,75
Karen-1995,1995-09-02T04:00:00Z,29.9,-57.1,50,0,0,0,0
Karen-1995,1995-09-02T04:00:00Z,29.9,-57.1,64,0,0,0,0
Karen-1995,1995-09-02T10:00:00Z,31.2,-59.2,34,0,0,0,0
Karen-1995,1995-09-02T10:00:00Z,31.2,-59.2,50,0,0,0,0
Karen-1995,1995-09-02T10:00:00Z,31.2,-59.2,64,0,0,0,0
Karen-1995,1995-09-02T16:00:00Z,32.4,-61.9,34,0,0,0,0
Karen-1995,1995-09-02T16:00:00Z,32.4,-61.9,50,0,0,0,0
Karen-1995,1995-09-02T16:00:00Z,32.4,-61.9,64,0,0,0,0
Karen-1995,1995-09-02T22:00:00Z,33,-61.5,34,0,0,0,0
Karen-1995,1995-09-02T22:00:00Z,33,-61.5,50,0,0,0,0
Karen-1995,1995-09-02T22:00:00Z,33,-61.5,64,0,0,0,0
Luis-1995,1995-08-27T10:00:00Z,11.3,-22.7,34,0,0,0,0
Luis-1995,1995-08-27T10:00:00Z,11.3,-22.7,50,0,0,0,0
Luis-1995,1995-08-27T10:00:00Z,11.3,-22.7,64,0,0,0,0
Luis-1995,1995-08-27T16:00:00Z,11.1,-23.8,34,0,0,0,0
Luis-1995,1995-08-27T16:00:00Z,11.1,-23.8,50,0,0,0,0
Luis-1995,1995-08-27T16:00:00Z,11.1,-23.8,64,0,0,0,0
Luis-1995,1995-08-27T22:00:00Z,11,-24.3,34,0,0,0,0
Luis-1995,1995-08-27T22:00:00Z,11,-24.3,50,0,0,0,0
Luis-1995,1995-08-27T22:00:00Z,11,-24.3,64,0,0,0,0
Luis-1995,1995-08-28T04:00:00Z,10.9,-24.9,34,0,0,0,0
Luis-1995,1995-08-28T04:00:00Z,10.9,-24.9,50,0,0,0,0
Luis-1995,1995-08-28T04:00:00Z,10.9,-24.9,64,0,0,0,0
Luis-1995,1995-08-28T10:00:00Z,11.1,-26,34,0,0,0,0
Luis-1995,1995-08-28T10:00:00Z,11.1,-26,50,0,0,0,0
Luis-1995,1995-08-28T10:00:00Z,11.1,-26,64,0,0,0,0
Luis-1995,1995-08-28T16:00:00Z,11.4,-27.5,34,0,0,0,0
Luis-1995,1995-08-28T16:00:00Z,11.4,-27.5,50,0,0,0,0
Luis-1995,1995-08-28T16:00:00Z,11.4,-27.5,64,0,0,0,0
Luis-1995,1995-08-28T22:00:00Z,11.6,-29,34,50,50,50,50
Luis-1995,1995-08-28T22:00:00Z,11.6,-29,50,0,0,0,0
Luis-1995,1995-08-28T22:00:00Z,11.6,-29,64,0,0,0,0
Luis-1995,1995-08-29T04:00:00Z,11.8,-30.5,34,50,50,50,50
Luis-1995,1995-08-29T04:00:00Z,11.8,-30.5,50,0,0,0,0
Luis-1995,1995-08-29T04:00:00Z,11.8,-30.5,64,0,0,0,0
Luis-1995,1995-08-29T10:00:00Z,12.2,-31.9,34,50,50,50,50
Luis-1995,1995-08-29T10:00:00Z,12.2,-31.9,50,0,0,0,0
Luis-1995,1995-08-29T10:00:00Z,12.2,-31.9,64,0,0,0,0
Luis-1995,1995-08-29T16:00:00Z,12.7,-33.1,34,40,40,40,40
Luis-1995,1995-08-29T16:00:00Z,12.7,-33.1,50,0,0,0,0
Luis-1995,1995-08-29T16:00:00Z,12.7,-33.1,64,0,0,0,0
Luis-1995,1995-08-29T22:00:00Z,13,-34.2,34,40,40,40,40
Luis-1995,1995-08-29T22:00:00Z,13,-34.2,50,0,0,0,0
Luis-1995,1995-08-29T22:00:00Z,13,-34.2,64,0,0,0,0
Luis-1995,1995-08-30T04:00:00Z,13.2,-35.3,34,40,40,40,40
Luis-1995,1995-08-30T04:00:00Z,13.2,-35.3,50,0,0,0,0
Luis-1995,1995-08-30T04:00:00Z,13.2,-35.3,64,0,0,0,0
Luis-1995,1995-08-30T10:00:00Z,13.4,-36.2,34,40,40,40,40
Luis-1995,1995-08-30T10:00:00Z,13.4,-36.2,50,NA,NA,NA,NA
Luis-1995,1995-08-30T10:00:00Z,13.4,-36.2,64,0,0,0,0
Luis-1995,1995-08-30T16:00:00Z,13.7,-37,34,40,40,40,40
Luis-1995,1995-08-30T16:00:00Z,13.7,-37,50,NA,NA,NA,NA
Luis-1995,1995-08-30T16:00:00Z,13.7,-37,64,NA,NA,NA,NA
Luis-1995,1995-08-30T22:00:00Z,14,-37.9,34,75,75,75,75
Luis-1995,1995-08-30T22:00:00Z,14,-37.9,50,30,30,30,30
Luis-1995,1995-08-30T22:00:00Z,14,-37.9,64,NA,NA,NA,NA
Luis-1995,1995-08-31T04:00:00Z,14.3,-38.8,34,100,100,100,100
Luis-1995,1995-08-31T04:00:00Z,14.3,-38.8,50,50,50,50,50
Luis-1995,1995-08-31T04:00:00Z,14.3,-38.8,64,30,30,30,30
Luis-1995,1995-08-31T10:00:00Z,14.6,-39.7,34,100,100,100,100
Luis-1995,1995-08-31T10:00:00Z,14.6,-39.7,50,50,50,50,50
Luis-1995,1995-08-31T10:00:00Z,14.6,-39.7,64,30,30,30,30
Luis-1995,1995-08-31T16:00:00Z,15,-40.7,34,100,100,100,100
Luis-1995,1995-08-31T16:00:00Z,15,-40.7,50,50,50,50,50
Luis-1995,1995-08-31T16:00:00Z,15,-40.7,64,30,30,30,30
Luis-1995,1995-08-31T22:00:00Z,15.4,-41.7,34,125,125,125,125
Luis-1995,1995-08-31T22:00:00Z,15.4,-41.7,50,75,75,75,75
Luis-1995,1995-08-31T22:00:00Z,15.4,-41.7,64,40,40,40,40
Luis-1995,1995-09-01T04:00:00Z,15.8,-42.6,34,125,125,125,125
Luis-1995,1995-09-01T04:00:00Z,15.8,-42.6,50,75,75,75,75
Luis-1995,1995-09-01T04:00:00Z,15.8,-42.6,64,40,40,40,40
Luis-1995,1995-09-01T10:00:00Z,16.2,-43.6,34,125,125,125,125
Luis-1995,1995-09-01T10:00:00Z,16.2,-43.6,50,75,75,75,75
Luis-1995,1995-09-01T10:00:00Z,16.2,-43.6,64,40,40,40,40
Luis-1995,1995-09-01T16:00:00Z,16.5,-44.7,34,125,125,125,125
Luis-1995,1995-09-01T16:00:00Z,16.5,-44.7,50,75,75,75,75
Luis-1995,1995-09-01T16:00:00Z,16.5,-44.7,64,40,40,40,40
Luis-1995,1995-09-01T22:00:00Z,16.8,-45.8,34,125,125,125,125
Luis-1995,1995-09-01T22:00:00Z,16.8,-45.8,50,75,75,75,75
Luis-1995,1995-09-01T22:00:00Z,16.8,-45.8,64,40,40,40,40
Luis-1995,1995-09-02T04:00:00Z,17,-46.9,34,125,125,125,125
Luis-1995,1995-09-02T04:00:00Z,17,-46.9,50,75,75,75,75
Luis-1995,1995-09-02T04:00:00Z,17,-46.9,64,40,40,40,40
Luis-1995,1995-09-02T10:00:00Z,17.2,-48,34,150,150,150,150
Luis-1995,1995-09-02T10:00:00Z,17.2,-48,50,75,75,75,75
Luis-1995,1995-09-02T10:00:00Z,17.2,-48,64,40,40,40,40
Luis-1995,1995-09-02T16:00:00Z,17.3,-49.2,34,150,150,150,150
Luis-1995,1995-09-02T16:00:00Z,17.3,-49.2,50,75,75,75,75
Luis-1995,1995-09-02T16:00:00Z,17.3,-49.2,64,40,40,40,40
Luis-1995,1995-09-02T22:00:00Z,17.3,-50.5,34,150,150,150,150
Luis-1995,1995-09-02T22:00:00Z,17.3,-50.5,50,75,75,75,75
Luis-1995,1995-09-02T22:00:00Z,17.3,-50.5,64,40,40,40,40
Luis-1995,1995-09-03T04:00:00Z,17.4,-51.8,34,150,150,150,150
Luis-1995,1995-09-03T04:00:00Z,17.4,-51.8,50,75,75,75,75
Luis-1995,1995-09-03T04:00:00Z,17.4,-51.8,64,40,40,40,40
Luis-1995,1995-09-03T10:00:00Z,17.3,-53.1,34,150,150,150,150
Luis-1995,1995-09-03T10:00:00Z,17.3,-53.1,50,75,75,75,75
Luis-1995,1995-09-03T10:00:00Z,17.3,-53.1,64,40,40,40,40
Luis-1995,1995-09-03T16:00:00Z,17.3,-54.3,34,150,125,125,150
Luis-1995,1995-09-03T16:00:00Z,17.3,-54.3,50,75,75,75,75
Luis-1995,1995-09-03T16:00:00Z,17.3,-54.3,64,40,40,40,40
Luis-1995,1995-09-03T22:00:00Z,17.1,-55.6,34,175,140,140,175
Luis-1995,1995-09-03T22:00:00Z,17.1,-55.6,50,125,100,100,125
Luis-1995,1995-09-03T22:00:00Z,17.1,-55.6,64,90,60,60,90
Luis-1995,1995-09-04T04:00:00Z,17,-56.8,34,175,140,140,175
Luis-1995,1995-09-04T04:00:00Z,17,-56.8,50,125,100,100,125
Luis-1995,1995-09-04T04:00:00Z,17,-56.8,64,110,60,60,110
Luis-1995,1995-09-04T10:00:00Z,17,-58,34,175,140,140,175
Luis-1995,1995-09-04T10:00:00Z,17,-58,50,125,100,100,125
Luis-1995,1995-09-04T10:00:00Z,17,-58,64,110,60,60,110
Luis-1995,1995-09-04T16:00:00Z,17,-59.1,34,160,140,140,160
Luis-1995,1995-09-04T16:00:00Z,17,-59.1,50,100,100,100,100
Luis-1995,1995-09-04T16:00:00Z,17,-59.1,64,60,60,60,60
Luis-1995,1995-09-04T22:00:00Z,17.1,-60.1,34,175,140,140,175
Luis-1995,1995-09-04T22:00:00Z,17.1,-60.1,50,125,100,100,125
Luis-1995,1995-09-04T22:00:00Z,17.1,-60.1,64,110,60,60,110
Luis-1995,1995-09-05T04:00:00Z,17.3,-61,34,175,140,140,175
